,3200,4800,6400,11200
0,1.0376004546064705,1.0197062589899661,0.8060927455629456,0.7243871487766377
1,1.0407680446388405,0.8850717051163824,0.666270223687857,0.5434081350540267
2,1.0519616946041597,0.7706223613422433,0.5584798577333047,0.41575536370142807
3,1.0959767376690241,0.678957628991432,0.47309254075690427,0.323633861246282
4,1.0619139830559603,0.6038687355855225,0.40416480470700084,0.25561915358079884
5,1.0588940268558793,0.5411327726306,0.3474097282701644,0.20441451998393972
6,1.0620167654634751,0.48752057595767645,0.30009368702296746,0.16537984981717643
7,1.0556172916746296,0.4410002588942769,0.2603391571307468,0.13511649608931178
8,1.0601946476909028,0.4001802796567838,0.22670111155459674,0.11126825367990073
9,1.0717593046961915,0.3639913906375369,0.19809686449948383,0.09214373239317625
10,1.06232739739828,0.3320993113519852,0.1736696302604626,0.07658834968833064
11,1.05174680804151,0.30390657213992306,0.15272616499092803,0.06383797657859774
12,1.0664589870908319,0.27875076708115504,0.13465695065857158,0.05333342772011328
13,1.0630752080908823,0.2562781561110014,0.11899747333983009,0.044651792799172946
14,1.046926116120708,0.2360336757508725,0.10534708934209741,0.03744899650314421
15,1.0481983192147328,0.21771557121072102,0.09341474987783634,0.03144699052453499
16,1.086666922687797,0.20099089536553733,0.08296109082784903,0.026432806243710003
17,1.0525841664447098,0.18577129143470197,0.07381045252910953,0.022236266496759298
18,1.0548353533193187,0.17182330861910666,0.06578541974984646,0.01871720825283046
19,1.0813227124351386,0.15901643037941005,0.05871275735493166,0.015764102802412912
20,1.086992818526768,0.1472598754821042,0.052467144567120365,0.013283917986466273
21,1.0612950369500602,0.13645810611398906,0.04693711651637794,0.011198444306775367
22,1.0627084917491185,0.12649996026911592,0.0420311175783037,0.009442722003546617
23,1.079183511138854,0.11730726491786346,0.037677162392564044,0.007963441568060455
24,1.0873363531273044,0.10882585633722411,0.03380895072845521,0.006716613729086661
25,1.073816781323072,0.1009879838502229,0.030365254648394572,0.005665650130422029
26,1.0808141984330353,0.09376550927511752,0.027289627341365662,0.004779520837244164
27,1.0596761058824868,0.08709608268056576,0.024537235108702607,0.004032265941115295
28,1.05029132576216,0.0809151659241376,0.0220723476480219,0.0034019800542919643
29,1.0758929991193003,0.07519549871117782,0.01986393887379591,0.002870314223780261
30,1.0609973158560175,0.06990130227690826,0.017884722348755308,0.002421664376102982
31,1.0469620252336762,0.06500402823985711,0.016107958088047124,0.0020423759981179814
32,1.082357963128106,0.06047165077741249,0.01451233990216868,0.0017232714145998555
33,1.0946927013320935,0.05626574752088743,0.013080163322629899,0.0014541104596376413
34,1.0991512674428507,0.05235943398622292,0.011795245603408971,0.0012270176606191533
35,1.0904420317741974,0.04873011747449659,0.010640306608579805,0.0010354052049377646
36,1.0571903829514713,0.045357793632817896,0.009601688901031228,0.0008737244629417024
37,1.0545401310729858,0.042223393462488615,0.008666084544065932,0.0007372976811211337
