,0,1,2
0,inf,inf,5.864206867031987
1,inf,inf,97.87346538749301
2,inf,inf,637.6856563613
3,inf,inf,4854.6990059680975
4,inf,inf,61757.37922057947
5,inf,inf,1056857.8925557402
6,inf,inf,7453624.482258796
7,inf,inf,47959554.745247364
8,inf,inf,925895368.10609
9,inf,inf,12855478605.995333
10,inf,inf,105999768843.27252
11,inf,inf,649410551074.4863
12,inf,inf,11996546457711.158
13,inf,inf,165218681914140.28
14,inf,inf,1160255361429208.2
15,inf,inf,7001058660254360.0
16,inf,inf,6.931676987648186e+16
17,inf,inf,1.4935745651616494e+18
18,inf,inf,1.0747326365935157e+19
19,inf,inf,2.46482605142539e+20
20,inf,inf,1.6641598363333385e+21
21,inf,inf,1.6255873780570038e+22
22,inf,inf,1.178091959057355e+23
23,inf,inf,1.4415034152401637e+24
24,inf,inf,2.454261071600612e+25
25,inf,inf,2.786284969271238e+26
26,inf,inf,2.0003689939086015e+27
27,inf,inf,1.210410359883561e+28
28,inf,inf,2.992770284608889e+29
29,inf,inf,1.839886874732653e+30
30,inf,inf,4.060331754169985e+31
31,inf,inf,3.278437544270452e+32
32,inf,inf,2.059951097150071e+33
33,inf,inf,1.3138259254543877e+34
34,inf,inf,3.9056656157180305e+35
35,inf,inf,3.3383382643906117e+36
36,inf,inf,2.9441249121303703e+37
37,inf,inf,1.884363554704675e+38
38,inf,inf,5.3485371618676145e+39
39,inf,inf,3.0524406015802695e+40
40,inf,inf,1.5555027286912044e+41
41,inf,inf,9.461259746468795e+41
42,inf,inf,2.3499632002570083e+43
43,inf,inf,1.1911937368395346e+44
44,inf,inf,6.9888034183024264e+44
45,inf,inf,1.69043627383269e+46
46,inf,inf,1.0366153019088569e+47
47,inf,inf,5.296545500022896e+47
48,inf,inf,1.5699293255447495e+49
49,inf,inf,5.0016204771833165e+50
50,inf,inf,5.7033814798092715e+51
51,inf,inf,1.4332917158874195e+53
52,inf,inf,2.219773353875444e+54
53,inf,inf,2.8623350004839226e+55
54,inf,inf,1.8437168230933944e+56
55,inf,inf,1.1409632220901912e+57
56,inf,inf,1.0851001477904832e+58
57,inf,inf,1.5102387818898357e+59
58,inf,inf,3.2774966473021226e+60
59,inf,inf,1.7493368632031592e+61
60,inf,inf,1.0025355362005176e+62
61,inf,inf,1.5777868421846838e+63
62,inf,inf,5.407971316239039e+64
63,inf,inf,3.148859734143366e+65
64,inf,inf,6.185901117963177e+66
65,inf,inf,4.246727148170181e+67
66,inf,inf,2.805196618305709e+68
67,inf,inf,5.361701366066628e+69
68,inf,inf,5.389214821958084e+70
69,inf,inf,7.569353368746947e+71
70,inf,inf,3.945782454177834e+72
71,inf,inf,6.062129401316902e+73
72,inf,inf,4.3883503345020596e+74
73,inf,inf,5.048358843980503e+75
74,inf,inf,3.089631531563283e+76
75,inf,inf,2.3892855807910433e+77
76,inf,inf,2.04981173223134e+78
77,inf,inf,2.707615795890475e+79
78,inf,inf,2.7922956371579414e+80
79,inf,inf,1.7110976476596488e+81
80,inf,inf,1.4953065242609419e+82
81,inf,inf,8.988174621448678e+82
82,inf,inf,6.188556017547383e+83
83,inf,inf,1.493407993941467e+85
84,inf,inf,1.4323786315317282e+86
85,inf,inf,1.1852045440003898e+87
86,inf,inf,7.1644055729365255e+87
87,inf,inf,5.504613140968245e+88
88,inf,inf,2.0046872805033941e+90
89,inf,inf,1.5910803681402985e+91
90,inf,inf,3.222882520456498e+92
91,inf,inf,2.615075459471503e+93
92,inf,inf,1.2687709182433423e+94
93,inf,inf,2.4515545503986995e+95
94,inf,inf,6.253719056766715e+96
95,inf,inf,3.507735147943913e+97
96,inf,inf,3.136794434720182e+98
97,inf,inf,3.661818987449585e+99
98,inf,inf,2.4545129883057137e+100
99,inf,inf,2.0585336139652698e+101
