,0,1,2
0,inf,inf,5.195615416145877
1,inf,inf,109.2313314355603
2,inf,inf,3797.754408417823
3,inf,inf,28734.07521720356
4,inf,inf,233160.35259598846
5,inf,inf,2259667.626496632
6,inf,inf,29826973.7806102
7,inf,inf,492781445.3576689
8,inf,inf,3834671594.8366966
9,inf,inf,68913405721.3123
10,inf,inf,620942309658.9652
11,inf,inf,3909810931553.744
12,inf,inf,29674531205349.43
13,inf,inf,525774919172152.0
14,inf,inf,4237078310786515.5
15,inf,inf,6.283239362293463e+16
16,inf,inf,4.8852153090553325e+17
17,inf,inf,3.3116499444319636e+18
18,inf,inf,2.544324980957474e+19
19,inf,inf,1.3461950105584807e+20
20,inf,inf,2.1926035430158786e+21
21,inf,inf,1.6087774769635782e+22
22,inf,inf,1.2635705527332093e+23
23,inf,inf,7.950052006866642e+23
24,inf,inf,6.030768164510757e+24
25,inf,inf,6.355981639687512e+25
26,inf,inf,4.095078854024544e+26
27,inf,inf,1.0590172713468342e+28
28,inf,inf,5.502868268547262e+28
29,inf,inf,3.5951696911216105e+29
30,inf,inf,4.239157834917573e+30
31,inf,inf,2.6495799821106054e+31
32,inf,inf,9.050274252408718e+32
33,inf,inf,1.06027572023651e+34
34,inf,inf,1.290735714684923e+35
35,inf,inf,9.516208162385055e+35
36,inf,inf,2.3650932259244806e+37
37,inf,inf,7.921415811497115e+38
38,inf,inf,1.0596803176226739e+40
39,inf,inf,1.782308951173892e+41
40,inf,inf,5.2899185954907574e+42
41,inf,inf,2.9163440208394875e+43
42,inf,inf,2.0531518609109658e+44
43,inf,inf,1.0845332531182897e+45
44,inf,inf,1.1194706119769685e+46
45,inf,inf,1.2419653574440696e+47
46,inf,inf,9.310735445349002e+47
47,inf,inf,5.7708165251724775e+48
48,inf,inf,1.665342528619488e+50
49,inf,inf,1.2913086164542615e+51
50,inf,inf,8.822300984257681e+51
51,inf,inf,6.738663845917249e+52
52,inf,inf,3.898722749308848e+53
53,inf,inf,1.1408767155086722e+55
54,inf,inf,9.04079323356448e+55
55,inf,inf,6.622623276249346e+56
56,inf,inf,4.078220651575883e+57
57,inf,inf,3.0026337999248765e+58
58,inf,inf,8.421707674999875e+59
59,inf,inf,3.417254932607283e+61
60,inf,inf,3.4799473192550813e+62
61,inf,inf,5.091977418399348e+63
62,inf,inf,3.3762396883235265e+64
63,inf,inf,1.0604732035127961e+66
64,inf,inf,6.789338537658009e+66
65,inf,inf,4.578775513848351e+67
66,inf,inf,2.7272598594325994e+68
67,inf,inf,2.141074478001507e+69
68,inf,inf,3.972413798391532e+70
69,inf,inf,3.3806366423821185e+71
70,inf,inf,3.1214992484092254e+72
71,inf,inf,1.7923395269891958e+73
72,inf,inf,1.1542929249472324e+74
73,inf,inf,1.362367678800053e+75
74,inf,inf,2.0004463470511304e+76
75,inf,inf,5.763270953847392e+77
76,inf,inf,1.0278652058669865e+79
77,inf,inf,2.709775879982092e+80
78,inf,inf,1.4668615912518832e+81
79,inf,inf,1.2848321624794094e+82
80,inf,inf,9.84734442527126e+82
81,inf,inf,3.8817612623527537e+84
82,inf,inf,1.9560925708754774e+85
83,inf,inf,1.4855952927732848e+86
84,inf,inf,9.595359069607547e+86
85,inf,inf,7.6957530724415455e+87
86,inf,inf,1.1030095660007479e+89
87,inf,inf,2.613628173791654e+90
88,inf,inf,8.569990007815403e+91
89,inf,inf,6.341523292041256e+92
90,inf,inf,6.858932366844368e+93
91,inf,inf,5.443463154791186e+94
92,inf,inf,3.783515710259029e+95
93,inf,inf,2.6885042469832026e+96
94,inf,inf,2.2018506133777988e+97
95,inf,inf,1.7224139275812553e+98
96,inf,inf,1.106083623349764e+99
97,inf,inf,2.2085431211434208e+100
98,inf,inf,2.0446051946099787e+101
99,inf,inf,3.6879009348494167e+102
