,0,1,2
51,2.6825343030713185e+93,4.383677472402493e+90,4.092388846186564e+57
52,1.9282713866268254e+95,2.732109821340278e+92,5.748994404483627e+58
53,1.3860887207394116e+97,1.7027767491692274e+94,8.076814436045468e+59
54,9.963545355106446e+98,1.0612489420681577e+96,1.1348046321291404e+61
55,7.162040535926651e+100,6.614192480548328e+97,1.594536322028496e+62
56,5.148250227211221e+102,4.1222695670713585e+99,2.240678764388702e+63
57,3.7006884098221497e+104,2.5691883678283523e+101,3.1488805434413645e+64
58,2.6601455061772836e+106,1.6012365911513998e+103,4.425513973251752e+65
59,1.9121777708314048e+108,9.979644361419158e+104,6.2201624492562236e+66
60,1.3745202353671665e+110,6.219774275129996e+106,8.743186705973142e+67
61,9.880388247648934e+111,3.8764499648029454e+108,1.2290437045468002e+69
62,7.102265169504927e+113,2.4159822631677255e+110,1.7278020389600713e+70
63,5.105282229163988e+115,1.5057514862668169e+112,2.4291215801087096e+71
64,3.6698019599899404e+117,9.38453718373726e+113,3.415329975138925e+72
65,2.6379435692336635e+119,5.848876056652395e+115,4.802238976232988e+73
66,1.8962184745468426e+121,3.645289102307987e+117,6.752771930079617e+74
67,1.363048302150519e+123,2.271912160677775e+119,9.496140823938743e+75
68,9.797925180743693e+124,1.4159603589650775e+121,1.3354834133720923e+77
69,7.04298869643808e+126,8.824917498405293e+122,1.878259858279365e+78
70,5.062672847884502e+128,5.500095278838225e+124,2.641789579227585e+79
71,3.639173292677484e+130,3.427912848110564e+126,3.715914211992653e+80
72,2.6159269326816226e+132,2.1364332613385658e+128,5.227061281862505e+81
73,1.8803923767241865e+134,1.331523665390038e+130,7.353151428846724e+82
74,1.3516721152519922e+136,8.298669111633885e+131,1.0344582918997684e+84
75,9.71615036183374e+137,5.172113032194016e+133,1.455377220738019e+85
76,6.984206952894159e+139,3.2234991970325706e+135,2.0476740800217608e+86
77,5.0204190903081824e+141,2.0090332536413794e+137,2.881166306266588e+87
78,3.6088002563965887e+143,1.252122109399776e+139,4.054129556453799e+88
79,2.594094049978734e+145,7.803802022719483e+140,5.70490335699129e+89
