,0,1,2
0,inf,inf,4.814048472647261
1,inf,inf,38.85208990612795
2,inf,inf,316.2567551793047
3,inf,inf,2121.2400965405386
4,inf,inf,15390.548976856386
5,inf,inf,96807.19621795196
6,inf,inf,2575828.951316241
7,inf,inf,76102970.89351848
8,inf,inf,1703224579.476968
9,inf,inf,41918023557.69956
10,inf,inf,352496506306.28796
11,inf,inf,2357172910597.6675
12,inf,inf,13291126627415.867
13,inf,inf,84857185436951.89
14,inf,inf,2976410058663950.5
15,inf,inf,4.050619926794245e+16
16,inf,inf,1.3024072026221955e+18
17,inf,inf,1.4582381119952464e+19
18,inf,inf,1.1085376846710224e+20
19,inf,inf,1.7985752380994984e+21
20,inf,inf,3.247208294384116e+22
21,inf,inf,3.120414773388412e+23
22,inf,inf,4.946025627318956e+24
23,inf,inf,8.725781455629246e+25
24,inf,inf,2.6657431836470384e+27
25,inf,inf,7.288360869812843e+28
26,inf,inf,4.791202968851074e+29
27,inf,inf,3.4878322411047117e+30
28,inf,inf,2.853282734863376e+31
29,inf,inf,5.6904884236947444e+32
30,inf,inf,4.205228009212473e+33
31,inf,inf,4.282481328070819e+34
32,inf,inf,2.390226689751185e+35
33,inf,inf,1.3503474472921488e+36
34,inf,inf,9.192859651980426e+36
35,inf,inf,6.744125719627982e+37
36,inf,inf,1.8581432528251712e+39
37,inf,inf,1.1434719420366288e+40
38,inf,inf,2.904615269985759e+41
39,inf,inf,2.063417244788087e+42
40,inf,inf,1.1004844190328473e+43
41,inf,inf,8.467978172910934e+43
42,inf,inf,4.589454825793533e+44
43,inf,inf,5.401155300081121e+45
44,inf,inf,3.333490156599123e+46
45,inf,inf,6.651264408857377e+47
46,inf,inf,4.921956345182068e+48
47,inf,inf,4.827902658778939e+49
48,inf,inf,3.717372230242575e+50
49,inf,inf,2.132275808057782e+51
50,inf,inf,4.193901221127057e+52
51,inf,inf,3.3425937114821058e+53
52,inf,inf,6.176766759324356e+54
53,inf,inf,5.095493944683603e+55
54,inf,inf,3.823410136731476e+56
55,inf,inf,8.605034188694119e+57
56,inf,inf,1.2619980493047663e+59
57,inf,inf,9.208368745635166e+59
58,inf,inf,1.0152872415170264e+61
59,inf,inf,2.394415218365336e+62
60,inf,inf,1.9290765327283008e+63
61,inf,inf,6.595502953809243e+64
62,inf,inf,5.283170117491079e+65
63,inf,inf,2.920629275891203e+66
64,inf,inf,1.7024230719096344e+67
65,inf,inf,4.539336788832121e+68
66,inf,inf,1.0417249305531676e+70
67,inf,inf,6.813400593590844e+70
68,inf,inf,4.2632427083090515e+71
69,inf,inf,3.256083673387721e+72
70,inf,inf,2.2460558687682263e+73
71,inf,inf,2.456677985931418e+74
72,inf,inf,5.637956292666272e+75
73,inf,inf,6.1043130513092e+76
74,inf,inf,3.6336551939021296e+77
75,inf,inf,1.092570144091055e+79
76,inf,inf,4.1026500653408773e+80
77,inf,inf,2.5544691446585882e+81
78,inf,inf,3.0230866907129375e+82
79,inf,inf,2.3059491598982953e+83
80,inf,inf,5.993028293453049e+84
81,inf,inf,3.60671924533416e+85
82,inf,inf,6.284666358923902e+86
83,inf,inf,1.064224833906659e+88
84,inf,inf,6.99935877107397e+88
85,inf,inf,4.539585168621381e+89
86,inf,inf,2.85482017248078e+90
87,inf,inf,2.0673607428392513e+91
88,inf,inf,1.1490869773315827e+92
89,inf,inf,2.161481480077258e+93
90,inf,inf,2.584070708301965e+94
91,inf,inf,3.144367429557632e+95
92,inf,inf,2.2876416672087913e+96
93,inf,inf,1.8981658520963467e+97
94,inf,inf,3.307007822327227e+98
95,inf,inf,2.4307430251580624e+99
96,inf,inf,2.395690462004309e+100
97,inf,inf,1.727396369940025e+101
98,inf,inf,3.4064593080476275e+102
99,inf,inf,2.312721264797819e+103
