,0,1,2
0,0.5655861288581514,0.6798912912037018,0.8382812576009051
1,0.3215786817165097,0.41227810795554853,0.6069246505134593
2,0.19700821867625418,0.26374778049043907,0.39412067124450934
3,0.12338719918628924,0.17277478910112595,0.27065420297287535
4,0.08102441612485828,0.11427087354746263,0.18912290690858427
5,0.05247402752966247,0.07875304675510356,0.13599992288540022
6,0.03489740883228575,0.05556028829219678,0.09768649546272645
7,0.022773929133803376,0.03917781043735653,0.0723602971924712
8,0.015499222177892728,0.027464030032898483,0.05370604137973643
9,0.010536943373886748,0.019411881554394703,0.04036512354380635
10,0.0072206685534567175,0.013938903594612674,0.030386678884929966
11,0.005007109283872211,0.010182411110816372,0.02327414680253918
12,0.003428903056760838,0.007265683914425515,0.01776973564961166
13,0.0023298358883026876,0.005287976045074753,0.013740948895430842
14,0.0015884464516908604,0.0038724425322745923,0.010461776086297087
15,0.0011237710128682366,0.002807443221282363,0.008137832508367897
16,0.0007778630834029396,0.002056453482475723,0.0061908225345409865
17,0.0005360692261449538,0.0015270356624280464,0.004778099313776514
18,0.00037344131470940363,0.0011226907485130987,0.003714335602535935
19,0.0002620088964638007,0.0008104126674020967,0.0028933401446886537
20,0.00018110901667634617,0.0006043640652915153,0.0022359463987406195
21,0.00012726957409362277,0.00043890206012498975,0.0017693262242940875
22,8.84865573695984e-05,0.0003235384972976406,0.0014042236493973829
23,6.22092884633017e-05,0.00023549497311184506,0.001085089636738843
24,4.356438901305337e-05,0.00017120344204314697,0.0008466074107735869
25,3.1485406905070484e-05,0.00012624805403434598,0.0006780424444617641
26,2.2082054878234145e-05,9.193456880176082e-05,0.0005330239308359921
27,1.5618297023147033e-05,6.727564103794229e-05,0.00042965875900696717
28,1.1041188316500087e-05,4.9212533656784035e-05,0.00033597570111676574
29,7.57023730184543e-06,3.582970796689798e-05,0.0002658142789394881
30,5.34138147550585e-06,2.6590899847581886e-05,0.0002102835300058571
31,3.7690837072582234e-06,1.9640159586497298e-05,0.00016538590731330117
32,2.738448399520173e-06,1.4832825455484537e-05,0.0001315763959520479
33,1.9153094608890133e-06,1.107674678354404e-05,0.00010476842914210584
34,1.3531629223170415e-06,8.087445801857695e-06,8.15922883490937e-05
35,9.6130569152561e-07,5.994804105920286e-06,6.43311448694847e-05
36,6.88106168944973e-07,4.4798759118470165e-06,5.106215649589898e-05
37,4.898246477389188e-07,3.286949695471723e-06,4.0913008095477216e-05
38,3.428381423671279e-07,2.421122503745265e-06,3.22779092164292e-05
39,2.42382689625737e-07,1.8155720385883273e-06,2.5673849347098535e-05
40,1.7386875707777816e-07,1.3716429023629688e-06,2.0758197300991432e-05
41,1.2251230500477552e-07,1.0262268981232998e-06,1.6424254841579667e-05
42,8.553109421695482e-08,7.696586092361999e-07,1.2900409357517327e-05
43,5.993478687852198e-08,5.758155484811348e-07,1.0448323337822519e-05
44,4.2862371669227006e-08,4.359616933653578e-07,8.259075108203948e-06
45,3.1146416909459103e-08,3.257482539644474e-07,6.6372749290503095e-06
46,2.202195773532734e-08,2.457150741232002e-07,5.2583439520713205e-06
47,1.558962245838874e-08,1.8347474376136768e-07,4.201281611779935e-06
48,1.0995556685660097e-08,1.354208736554293e-07,3.3735286033460855e-06
49,7.829227025750744e-09,1.0155356869165193e-07,2.695980793886399e-06
50,5.474412003929307e-09,7.65218095684384e-08,2.1636753185719016e-06
51,3.882069034847563e-09,5.649083771105661e-08,1.7369780723495668e-06
52,2.7159692839321153e-09,4.228920767008882e-08,1.3623264017463864e-06
53,1.9472337059336114e-09,3.235946166547163e-08,1.0734591433040477e-06
54,1.3729649523816737e-09,2.4072073691161513e-08,8.575763626592909e-07
55,9.807311584928413e-10,1.8066764731766162e-08,6.757473092535905e-07
56,7.043326111333167e-10,1.3696017238479964e-08,5.362940539330834e-07
57,4.991578472794494e-10,1.0331023573171323e-08,4.2788783844637746e-07
58,3.6038452444338665e-10,7.795554667790112e-09,3.442186792661897e-07
59,2.5621999356236966e-10,5.8072989121037795e-09,2.7354348705633007e-07
60,1.8502100370281162e-10,4.389041674033342e-09,2.172690920543849e-07
61,1.309105440330264e-10,3.2935268558358987e-09,1.7337631906246844e-07
62,9.328494898478035e-11,2.427029953115508e-09,1.3850904998167368e-07
63,6.546234816642454e-11,1.8243956490071546e-09,1.0999896563797543e-07
64,4.718114899882681e-11,1.345591587587153e-09,8.780750061093441e-08
65,3.407768326525291e-11,1.0123849763541026e-09,7.05450890712685e-08
66,2.4165133915395742e-11,7.571254818206466e-10,5.59295054029442e-08
67,1.687392271687257e-11,5.615975042846633e-10,4.4544661631656974e-08
68,1.1955570168523405e-11,4.2533350905345034e-10,3.518078666566874e-08
69,8.243320256473235e-12,3.15758260203894e-10,2.790880121616833e-08
70,5.846917127397543e-12,2.3562303898429594e-10,2.2477855329848984e-08
71,4.073002395835827e-12,1.7608230482458475e-10,1.7996887680690565e-08
72,2.9204366224972347e-12,1.3312897592493694e-10,1.44083847264097e-08
73,2.0910637593844145e-12,9.815782430964584e-11,1.1457909800281576e-08
74,1.4417402664829389e-12,7.411418233226422e-11,9.291951350244222e-09
75,1.0276560896345616e-12,5.598885784866311e-11,7.431897822747919e-09
76,7.274887944887237e-13,4.184209276053194e-11,5.936841693079724e-09
77,5.246725274183395e-13,3.147922261820179e-11,4.738385541751693e-09
78,3.7020386041890434e-13,2.3828643642778982e-11,3.829626031940682e-09
79,2.6434737474417827e-13,1.7889906147678545e-11,3.096641164605098e-09
80,1.8920290354217105e-13,1.3469325541653815e-11,2.4960046530022598e-09
81,1.3219038517714256e-13,1.0337293975067444e-11,1.9686361255598647e-09
82,9.405696275220009e-14,7.691716025348678e-12,1.5708602004164382e-09
83,6.76169072132775e-14,5.740939572029673e-12,1.260769115951849e-09
84,4.780591465733588e-14,4.275034218481514e-12,9.914262007083059e-10
85,3.3392763199785945e-14,3.2186035109798675e-12,7.883966868866547e-10
