,0,1,2
0,0.6268794730550835,0.728229356363438,0.8423395459058327
1,0.37160363511406636,0.47499954458824145,0.7071589864179757
2,0.24406990007985904,0.3103135672488919,0.5810552332329966
3,0.16793563752145074,0.20441944045321303,0.42629912225225064
4,0.12033796003649802,0.13579485374941727,0.287474996834964
5,0.0854526437032124,0.09080339903234999,0.20113882694072782
6,0.06247586323267157,0.06425979904129105,0.1477107440239246
7,0.046340958993124584,0.04613937184953089,0.10910294211582468
8,0.034687817237435394,0.03324273068587998,0.08221937609769853
9,0.025746589497820868,0.02393583288150631,0.06471279975616437
10,0.019303432743389304,0.017256421162580773,0.0524954574052871
11,0.01439267160189541,0.012939646848101363,0.040583016797096756
12,0.010857583995675692,0.009699168155280245,0.032064384033477805
13,0.008193788953118019,0.007252907609130178,0.02587271091456489
14,0.006145940895943414,0.005412971010755198,0.020869795060151346
15,0.0046325037117641,0.0040931285997743904,0.01679509432397723
16,0.0034720092163020365,0.003132520292837157,0.013174032960264788
17,0.0026001420253688587,0.0024090077387134926,0.01061429468174936
18,0.0019409892295386229,0.00182249908751111,0.008712363286981845
19,0.0014633013613547536,0.0013655315941399938,0.007189157060884081
20,0.001107044377745327,0.0010329302723891202,0.005869180804003304
21,0.0008318204159830549,0.0007893714477097915,0.004785500427918531
22,0.0006224942818930839,0.0005864389366037448,0.0039053764098548284
23,0.00046512357655274545,0.0004475217142121344,0.0031920809527116664
24,0.00034547083175632696,0.00034906294141217757,0.002631084955975899
25,0.0002565298259669161,0.00026677462828609026,0.0021790661009842005
26,0.00019449032174693385,0.00020558726625757962,0.001808046697629555
27,0.00014752216839284278,0.00015900218918976874,0.0014937382372347354
28,0.00011172514831742767,0.00012323098495313522,0.001239576283108403
29,8.4700360081984e-05,9.458514592165053e-05,0.0010175871410980273
30,6.448603479876239e-05,7.362547854307161e-05,0.0008348484571105263
31,4.8725448804379056e-05,5.630676132861959e-05,0.0006822038467588277
32,3.7185893436851374e-05,4.277455511278004e-05,0.0005578168372343156
33,2.796773899850628e-05,3.253585000834399e-05,0.00045650104504252076
34,2.138405084956506e-05,2.5334374548826814e-05,0.0003770582659754269
35,1.627971563603705e-05,1.9588690335437167e-05,0.0003116129656338816
36,1.2212553595382934e-05,1.5080874881190546e-05,0.00025852927821543893
37,9.221845139447798e-06,1.1650947526185145e-05,0.00021335823697770376
38,7.024786549856534e-06,8.908848204433025e-06,0.00017670212334115033
39,5.251521312315698e-06,6.974696861144201e-06,0.0001468078545436629
40,3.939236144539513e-06,5.393111231042256e-06,0.00012198846411008959
41,2.97165978688151e-06,4.168067599077011e-06,0.00010141378434614093
42,2.253071320080075e-06,3.2065799921159916e-06,8.417258230875565e-05
43,1.7056282847676362e-06,2.484881425907488e-06,7.000951171306611e-05
44,1.291521472238961e-06,1.9436277009416186e-06,5.868736891353914e-05
45,9.871406885230804e-07,1.5200194713778464e-06,4.901490984608297e-05
46,7.431289800832877e-07,1.189281759103304e-06,4.0905948968258726e-05
47,5.621033109568317e-07,9.266962060756629e-07,3.358790689853305e-05
48,4.305371636683069e-07,7.274910113044022e-07,2.774352407722128e-05
49,3.2712717907967973e-07,5.747156826533357e-07,2.29384183265789e-05
50,2.5011102376682037e-07,4.4926401715678326e-07,1.907470721091389e-05
51,1.9136842757795955e-07,3.5599618346524977e-07,1.5965554707364928e-05
52,1.4621754231113344e-07,2.787222338943065e-07,1.3361749988655108e-05
53,1.128113900705625e-07,2.179356044693798e-07,1.1205932626362285e-05
54,8.562148537402906e-08,1.6995874109861026e-07,9.251920417212268e-06
55,6.529930845524131e-08,1.3341534408012035e-07,7.665022256810319e-06
56,4.980557901176421e-08,1.0292409371736551e-07,6.365624937159016e-06
57,3.810202881442577e-08,8.050333193475139e-08,5.2548834102430705e-06
58,2.892177472329105e-08,6.271088737003105e-08,4.353848964540968e-06
59,2.2207933747848173e-08,4.875693818062981e-08,3.6329272718978332e-06
60,1.7089997705622244e-08,3.811395603507281e-08,3.051890738971073e-06
61,1.3157087517064097e-08,2.9762538288750668e-08,2.5568446916082326e-06
62,1.0173046628032846e-08,2.3099749400357826e-08,2.1525471504465074e-06
63,7.851679667206683e-09,1.7965735818747895e-08,1.786220977923011e-06
64,6.055091223102196e-09,1.401775203578047e-08,1.4990397070804145e-06
65,4.6692093388250845e-09,1.0967962013700644e-08,1.2519469548886831e-06
66,3.58889471097862e-09,8.650656193321326e-09,1.0335116461520632e-06
67,2.786526254019637e-09,6.816702225168959e-09,8.511694389149717e-07
68,2.1125597348717714e-09,5.343488196293916e-09,7.042602751697939e-07
69,1.6262118714347834e-09,4.200156100419731e-09,5.847260988125357e-07
70,1.2384174451933043e-09,3.286684066466077e-09,4.877935767730266e-07
71,9.442768262202457e-10,2.5775132869368738e-09,4.067081906530443e-07
72,7.116465520716521e-10,2.0196681027164737e-09,3.404595760727106e-07
73,5.394758662494316e-10,1.5730744177091422e-09,2.854575392922152e-07
74,4.102490805645645e-10,1.2223079124674542e-09,2.3871232649001456e-07
75,3.1146520135027674e-10,9.423843963678687e-10,1.990656226957894e-07
76,2.356858474013051e-10,7.306047233362118e-10,1.63947956743136e-07
77,1.7830696932108717e-10,5.75653088236991e-10,1.3587661430162324e-07
78,1.3408385911101493e-10,4.501121089516167e-10,1.1305827716011775e-07
79,1.0192395043101687e-10,3.520676218003658e-10,9.42436617998644e-08
80,7.769202878099604e-11,2.738188045404508e-10,7.864281768552037e-08
81,5.977797340399003e-11,2.1537091217966292e-10,6.558355408015118e-08
82,4.613036591956541e-11,1.7019083768574624e-10,5.433707019014726e-08
83,3.533371086108826e-11,1.3503179503745312e-10,4.524181422598543e-08
84,2.713310975005479e-11,1.0523744527282069e-10,3.7469672802017704e-08
85,2.0759890798484692e-11,8.268133822285421e-11,3.097514042793937e-08
