,0,1,2
54,2.1939651254435617e-07,2.842172642903735e-07,1.6657970021707625e-05
55,1.7004766654767114e-07,2.2378008245467566e-07,1.390853300154762e-05
56,1.3191194885351507e-07,1.7578229760186892e-07,1.169783716022961e-05
57,1.0267463858734176e-07,1.3742198060448004e-07,9.822825050739566e-06
58,7.96348353236958e-08,1.0758036567157696e-07,8.26102423442367e-06
59,6.13453674976382e-08,8.404022542375785e-08,6.933454332304063e-06
60,4.771758176809575e-08,6.59215468120084e-08,5.823295778080983e-06
61,3.714033052410458e-08,5.165168482382513e-08,4.885025589209313e-06
62,2.8759983815914676e-08,4.0653205675400755e-08,4.099407269768766e-06
63,2.218825697457804e-08,3.191127572118189e-08,3.4484431036730355e-06
64,1.7308772876904064e-08,2.5160902467429273e-08,2.9244503370122916e-06
65,1.342849520735404e-08,1.9801103238030733e-08,2.4738788628826574e-06
66,1.0416035146798959e-08,1.5483972542861582e-08,2.0824217958005767e-06
67,8.07328432661726e-09,1.2176294045524995e-08,1.7473021696808327e-06
68,6.285393653847662e-09,9.609771874869164e-09,1.482096316647475e-06
69,4.882391314342231e-09,7.587814091526594e-09,1.2417958362285475e-06
70,3.8011816322231884e-09,5.997309782750056e-09,1.038645462883919e-06
71,2.951283719107602e-09,4.70022659635003e-09,8.57461838776869e-07
72,2.2961005911116343e-09,3.674015950041145e-09,7.199023423694278e-07
73,1.7870600944648221e-09,2.8969105304357523e-09,6.031847906784159e-07
74,1.391282039439156e-09,2.2564108720628772e-09,5.086859803248248e-07
75,1.0764620795623615e-09,1.757938602580072e-09,4.248350981262252e-07
76,8.412641191813317e-10,1.3761706627348655e-09,3.5889419462987167e-07
77,6.485391827728746e-10,1.0766610347667854e-09,2.9853683521478133e-07
78,5.042751146925728e-10,8.46691328992885e-10,2.5064010261791967e-07
79,3.9180299008364436e-10,6.586525012406851e-10,2.0830569737536794e-07
80,3.0533760334698096e-10,5.187733305886865e-10,1.757405984037766e-07
81,2.355083981003281e-10,4.0536558981453387e-10,1.4690686690583582e-07
82,1.8325142318707187e-10,3.1890347720336185e-10,1.23020517129356e-07
83,1.4318824319880097e-10,2.519699206903768e-10,1.0322687400462518e-07
84,1.1114201399108337e-10,1.97825192792487e-10,8.709500017044317e-08
85,8.618630042288787e-11,1.5505905825631211e-10,7.335174010885869e-08
86,6.716480005929317e-11,1.223717165239697e-10,6.15964810297232e-08
87,5.1741838765718574e-11,9.637667061690852e-11,5.182410346888511e-08
88,4.010787048867142e-11,7.647817885629862e-11,4.309266482082853e-08
89,3.1127976824183706e-11,5.996663163065415e-11,3.5775782659222984e-08
90,2.3993334215721332e-11,4.7448249024496054e-11,2.9956635301395506e-08
91,1.8374576017248033e-11,3.743607868945509e-11,2.502879324393618e-08
92,1.4327431175164316e-11,2.9604900075074464e-11,2.1135254134567772e-08
93,1.1032011187652081e-11,2.352323775345065e-11,1.7717978420098305e-08
94,8.526882682444488e-12,1.8658059914100054e-11,1.4861378987166374e-08
95,6.675541423382056e-12,1.4817772944655107e-11,1.2463434614915721e-08
96,5.233784559848045e-12,1.1703832387972498e-11,1.0478686973741736e-08
97,4.087592869656892e-12,9.217700597303826e-12,8.715044324823351e-09
98,3.17756882392768e-12,7.240900077916103e-12,7.248638761985987e-09
99,2.4925969669552687e-12,5.776409276342405e-12,6.026668289631294e-09
